Date,Order_ID,Product,SKU,Category,Region,City,Salesperson,Channel,Quantity,Unit_Price,Discount_Rate,Revenue,Unit_Cost,Profit
2026-01-27,RS-00844,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,David,Store,43,28,0,1204,11,731
2026-02-03,RS-00845,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Elie,Store,4,950,0.1,3420.0,650,820.0
2025-11-09,RS-00846,Gaming Laptop X,LAP-220,Computers,South,Tyre,Bob,Online,1,1250,0.1,1125.0,850,275.0
2026-01-15,RS-00847,Laptop Pro 14,LAP-140,Computers,South,Saida,Alice,Store,2,950,0,1900,650,600
2026-01-01,RS-00848,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Byblos,Elie,Online,50,55,0,2750,25,1500
2025-10-31,RS-00849,27-inch Monitor,MON-027,Displays,North,Tripoli,Elie,Store,20,220,0.1,3960.0,135,1260.0
2025-11-04,RS-00850,Gaming Laptop X,LAP-220,Computers,North,Tripoli,Elie,Store,7,1250,0.05,8312.5,850,2362.5
2025-12-31,RS-00851,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Bob,Store,4,950,0,3800,650,1200
2025-11-12,RS-00852,4K Monitor,MON-040,Displays,North,Batroun,Elie,Store,2,380,0.05,722.0,240,242.0
2026-01-01,RS-00853,Laptop Pro 14,LAP-140,Computers,North,Batroun,Carla,Store,1,950,0.05,902.5,650,252.5
2025-12-27,RS-00854,Tablet Air,TAB-080,Tablets,Mount Lebanon,Jounieh,Bob,Store,5,420,0.05,1995.0,280,595.0
2025-11-18,RS-00855,USB-C Dock,DOC-101,Accessories,Beirut,Beirut,Nour,Store,24,120,0.1,2592.0,70,912.0
2026-01-31,RS-00856,Gaming Laptop X,LAP-220,Computers,North,Batroun,Carla,Online,7,1250,0.1,7875.0,850,1925.0
2026-02-11,RS-00857,USB-C Dock,DOC-101,Accessories,North,Batroun,Carla,Online,21,120,0,2520,70,1050
2025-11-06,RS-00858,Wireless Mouse,MOU-014,Accessories,Bekaa,Zahle,Carla,Store,41,28,0.15,975.8,11,524.8
2026-01-17,RS-00859,Wireless Mouse,MOU-014,Accessories,Beirut,Beirut,Bob,Store,35,28,0,980,11,595
2025-10-09,RS-00860,USB-C Dock,DOC-101,Accessories,North,Tripoli,Rami,Store,15,120,0,1800,70,750
2025-10-17,RS-00861,Gaming Laptop X,LAP-220,Computers,North,Tripoli,Bob,Online,6,1250,0.1,6750.0,850,1650.0
2025-11-17,RS-00862,Wireless Mouse,MOU-014,Accessories,North,Tripoli,Bob,Store,40,28,0.05,1064.0,11,624.0
2025-12-11,RS-00863,Tablet Air,TAB-080,Tablets,North,Batroun,Maya,Store,1,420,0,420,280,140
2025-10-18,RS-00864,Laptop Pro 14,LAP-140,Computers,North,Tripoli,David,Online,4,950,0.15,3230.0,650,630.0
2025-11-13,RS-00865,Noise-Cancel Headset,HDS-033,Audio,North,Tripoli,Bob,B2B,34,145,0.1,4437.0,85,1547.0
2026-01-21,RS-00866,Wireless Mouse,MOU-014,Accessories,Beirut,Beirut,Carla,Online,44,28,0.15,1047.2,11,563.2
2026-01-17,RS-00867,Gaming Laptop X,LAP-220,Computers,South,Saida,Nour,Store,3,1250,0,3750,850,1200
2025-11-04,RS-00868,4K Monitor,MON-040,Displays,North,Batroun,Elie,Online,5,380,0,1900,240,700
2025-12-23,RS-00869,4K Monitor,MON-040,Displays,Mount Lebanon,Byblos,Elie,Store,5,380,0.1,1710.0,240,510.0
2025-11-27,RS-00870,4K Monitor,MON-040,Displays,Bekaa,Zahle,Nour,Store,1,380,0,380,240,140
2026-01-30,RS-00871,Tablet Air,TAB-080,Tablets,North,Batroun,Carla,Store,2,420,0,840,280,280
2026-02-11,RS-00872,Mechanical Keyboard,KEY-022,Accessories,Beirut,Beirut,Bob,Store,34,55,0,1870,25,1020
2025-10-27,RS-00873,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Jounieh,Bob,Store,16,120,0.1,1728.0,70,608.0
2026-01-12,RS-00874,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Rami,Store,6,950,0.05,5415.0,650,1515.0
2025-12-09,RS-00875,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Byblos,Maya,Store,19,120,0.05,2166.0,70,836.0
2025-12-11,RS-00876,Laptop Pro 14,LAP-140,Computers,South,Tyre,Bob,Store,1,950,0.05,902.5,650,252.5
2025-11-29,RS-00877,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Alice,Store,61,55,0.05,3187.25,25,1662.25
2025-11-15,RS-00878,27-inch Monitor,MON-027,Displays,North,Batroun,Carla,Store,19,220,0.05,3971.0,135,1406.0
2025-10-20,RS-00879,Wireless Mouse,MOU-014,Accessories,South,Tyre,Rami,Store,21,28,0,588,11,357
2025-12-27,RS-00880,USB-C Dock,DOC-101,Accessories,North,Tripoli,Alice,B2B,27,120,0.1,2916.0,70,1026.0
2026-01-07,RS-00881,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Rami,Store,18,220,0.1,3564.0,135,1134.0
2025-12-17,RS-00882,Noise-Cancel Headset,HDS-033,Audio,Mount Lebanon,Jounieh,Rami,Store,21,145,0,3045,85,1260
2026-01-08,RS-00883,4K Monitor,MON-040,Displays,Beirut,Beirut,Rami,Online,2,380,0,760,240,280
2025-11-10,RS-00884,4K Monitor,MON-040,Displays,Mount Lebanon,Byblos,Elie,Store,1,380,0.15,323.0,240,83.0
2025-12-30,RS-00885,USB-C Dock,DOC-101,Accessories,Bekaa,Zahle,Maya,Store,17,120,0,2040,70,850
2025-10-07,RS-00886,USB-C Dock,DOC-101,Accessories,North,Batroun,Nour,Store,10,120,0,1200,70,500
2025-12-31,RS-00887,27-inch Monitor,MON-027,Displays,North,Tripoli,David,Store,17,220,0.1,3366.0,135,1071.0
2025-10-17,RS-00888,Webcam HD,CAM-018,Accessories,Beirut,Beirut,Maya,Store,46,65,0.05,2840.5,32,1368.5
2025-10-10,RS-00889,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Nour,Store,11,220,0.15,2057.0,135,572.0
2026-01-05,RS-00890,4K Monitor,MON-040,Displays,North,Batroun,Bob,Online,1,380,0,380,240,140
2025-11-22,RS-00891,Gaming Laptop X,LAP-220,Computers,North,Batroun,Carla,Online,3,1250,0.05,3562.5,850,1012.5
2025-10-20,RS-00892,Webcam HD,CAM-018,Accessories,South,Saida,Elie,Store,28,65,0,1820,32,924
2026-01-11,RS-00893,USB-C Dock,DOC-101,Accessories,Beirut,Beirut,Bob,Online,15,120,0.05,1710.0,70,660.0
2026-01-18,RS-00894,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Elie,Store,10,1250,0,12500,850,4000
2026-02-16,RS-00895,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Nour,Store,1,1250,0.05,1187.5,850,337.5
2025-10-05,RS-00896,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Jounieh,Rami,Store,37,55,0.15,1729.75,25,804.75
2026-01-28,RS-00897,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Alice,Online,4,1250,0,5000,850,1600
2025-12-16,RS-00898,Webcam HD,CAM-018,Accessories,Mount Lebanon,Byblos,Maya,Online,53,65,0.1,3100.5,32,1404.5
2025-11-22,RS-00899,Webcam HD,CAM-018,Accessories,Bekaa,Zahle,Elie,Online,38,65,0,2470,32,1254
2025-10-30,RS-00900,Laptop Pro 14,LAP-140,Computers,North,Tripoli,David,Online,8,950,0,7600,650,2400
2026-02-02,RS-00901,4K Monitor,MON-040,Displays,Mount Lebanon,Byblos,Nour,Online,5,380,0,1900,240,700
2025-12-06,RS-00902,USB-C Dock,DOC-101,Accessories,Bekaa,Zahle,Carla,Online,17,120,0,2040,70,850
2026-02-02,RS-00903,USB-C Dock,DOC-101,Accessories,North,Tripoli,Bob,Store,15,120,0.15,1530.0,70,480.0
2026-01-02,RS-00904,Wireless Mouse,MOU-014,Accessories,Beirut,Beirut,Nour,B2B,44,28,0.1,1108.8,11,624.8
2025-11-30,RS-00905,Laptop Pro 14,LAP-140,Computers,Beirut,Beirut,Elie,Store,11,950,0.1,9405.0,650,2255.0
2025-12-20,RS-00906,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,David,B2B,15,1250,0.1,16875.0,850,4125.0
2025-11-14,RS-00907,Gaming Laptop X,LAP-220,Computers,Bekaa,Zahle,Rami,Store,5,1250,0.05,5937.5,850,1687.5
2025-10-29,RS-00908,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Rami,Online,3,1250,0.15,3187.5,850,637.5
2025-11-07,RS-00909,27-inch Monitor,MON-027,Displays,North,Batroun,Elie,Store,23,220,0.1,4554.0,135,1449.0
2025-10-14,RS-00910,Wireless Mouse,MOU-014,Accessories,South,Saida,Elie,Online,26,28,0,728,11,442
2026-01-01,RS-00911,Noise-Cancel Headset,HDS-033,Audio,Beirut,Beirut,David,Online,12,145,0,1740,85,720
2025-12-05,RS-00912,Gaming Laptop X,LAP-220,Computers,South,Saida,Elie,Store,7,1250,0.1,7875.0,850,1925.0
2026-01-21,RS-00913,Mechanical Keyboard,KEY-022,Accessories,Mount Lebanon,Byblos,Alice,Store,50,55,0.05,2612.5,25,1362.5
2026-01-14,RS-00914,Tablet Air,TAB-080,Tablets,North,Batroun,Nour,Online,5,420,0.1,1890.0,280,490.0
2025-11-11,RS-00915,Wireless Mouse,MOU-014,Accessories,Beirut,Beirut,Maya,Store,61,28,0,1708,11,1037
2025-10-08,RS-00916,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Jounieh,Rami,Online,12,120,0,1440,70,600
2026-01-11,RS-00917,Gaming Laptop X,LAP-220,Computers,Bekaa,Zahle,Maya,Online,6,1250,0.05,7125.0,850,2025.0
2025-11-03,RS-00918,Webcam HD,CAM-018,Accessories,Mount Lebanon,Byblos,Maya,Store,53,65,0.1,3100.5,32,1404.5
2025-11-04,RS-00919,Gaming Laptop X,LAP-220,Computers,North,Batroun,Elie,Store,2,1250,0.1,2250.0,850,550.0
2025-11-27,RS-00920,Laptop Pro 14,LAP-140,Computers,North,Tripoli,David,B2B,17,950,0.15,13727.5,650,2677.5
2025-12-07,RS-00921,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,Alice,Store,56,28,0,1568,11,952
2026-01-03,RS-00922,Laptop Pro 14,LAP-140,Computers,Beirut,Beirut,Alice,Online,8,950,0,7600,650,2400
2026-01-25,RS-00923,Webcam HD,CAM-018,Accessories,South,Tyre,Bob,Store,22,65,0.1,1287.0,32,583.0
2025-12-08,RS-00924,Gaming Laptop X,LAP-220,Computers,South,Tyre,Nour,Store,7,1250,0.1,7875.0,850,1925.0
2025-11-25,RS-00925,Laptop Sleeve,SLV-010,Accessories,Bekaa,Zahle,David,Store,34,25,0,850,8,578
2025-12-07,RS-00926,Gaming Laptop X,LAP-220,Computers,South,Tyre,David,Store,4,1250,0.05,4750.0,850,1350.0
2026-01-26,RS-00927,Laptop Pro 14,LAP-140,Computers,South,Tyre,Carla,Online,5,950,0,4750,650,1500
2026-01-07,RS-00928,Wireless Mouse,MOU-014,Accessories,Bekaa,Zahle,Bob,Store,26,28,0,728,11,442
2025-12-25,RS-00929,Tablet Air,TAB-080,Tablets,South,Tyre,Maya,B2B,16,420,0.1,6048.0,280,1568.0
2025-10-02,RS-00930,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Elie,B2B,10,1250,0.1,11250.0,850,2750.0
2025-10-11,RS-00931,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,Carla,Store,38,55,0,2090,25,1140
2025-12-21,RS-00932,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Byblos,Carla,Store,45,28,0,1260,11,765
2025-11-02,RS-00933,4K Monitor,MON-040,Displays,Bekaa,Zahle,Maya,B2B,17,380,0.1,5814.0,240,1734.0
2026-02-10,RS-00934,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Jounieh,Maya,Online,13,1250,0.05,15437.5,850,4387.5
2025-11-08,RS-00935,4K Monitor,MON-040,Displays,South,Tyre,Alice,Store,6,380,0,2280,240,840
2025-11-11,RS-00936,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Byblos,Bob,B2B,47,28,0.1,1184.4,11,667.4
2026-01-22,RS-00937,Gaming Laptop X,LAP-220,Computers,South,Tyre,Rami,Store,4,1250,0,5000,850,1600
2025-10-24,RS-00938,Gaming Laptop X,LAP-220,Computers,Bekaa,Zahle,Carla,Online,1,1250,0.05,1187.5,850,337.5
2025-12-09,RS-00939,4K Monitor,MON-040,Displays,South,Saida,Alice,Online,1,380,0,380,240,140
2026-02-05,RS-00940,Wireless Mouse,MOU-014,Accessories,North,Batroun,Alice,Store,39,28,0.15,928.2,11,499.2
2025-11-01,RS-00941,27-inch Monitor,MON-027,Displays,Beirut,Beirut,Maya,Store,35,220,0.05,7315.0,135,2590.0
2026-01-25,RS-00942,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,Alice,Store,39,55,0,2145,25,1170
2026-01-24,RS-00943,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Jounieh,David,Online,6,1250,0.1,6750.0,850,1650.0
2025-10-19,RS-00944,4K Monitor,MON-040,Displays,Mount Lebanon,Byblos,Bob,Store,2,380,0,760,240,280
2026-01-11,RS-00945,Laptop Pro 14,LAP-140,Computers,South,Saida,Carla,Store,1,950,0.15,807.5,650,157.5
2025-11-09,RS-00946,Laptop Pro 14,LAP-140,Computers,South,Tyre,Nour,Online,4,950,0.1,3420.0,650,820.0
2025-11-03,RS-00947,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Maya,Store,2,1250,0,2500,850,800
2026-01-17,RS-00948,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Maya,Online,5,950,0,4750,650,1500
2026-01-18,RS-00949,Laptop Pro 14,LAP-140,Computers,North,Batroun,Rami,Online,1,950,0.15,807.5,650,157.5
2026-02-12,RS-00950,Mechanical Keyboard,KEY-022,Accessories,Beirut,Beirut,Elie,Store,41,55,0,2255,25,1230
2026-01-31,RS-00951,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Jounieh,Elie,Online,2,1250,0,2500,850,800
2025-10-20,RS-00952,Noise-Cancel Headset,HDS-033,Audio,Beirut,Beirut,Nour,Store,15,145,0,2175,85,900
2025-12-04,RS-00953,Gaming Laptop X,LAP-220,Computers,Beirut,Beirut,Alice,Store,5,1250,0,6250,850,2000
2026-01-09,RS-00954,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Elie,Store,2,950,0.05,1805.0,650,505.0
2026-01-24,RS-00955,Mechanical Keyboard,KEY-022,Accessories,Bekaa,Zahle,Maya,B2B,48,55,0.1,2376.0,25,1176.0
2025-10-28,RS-00956,27-inch Monitor,MON-027,Displays,North,Tripoli,Alice,Store,18,220,0,3960,135,1530
2026-01-31,RS-00957,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Rami,Store,16,220,0.05,3344.0,135,1184.0
2026-01-10,RS-00958,USB-C Dock,DOC-101,Accessories,Beirut,Beirut,Carla,Store,15,120,0,1800,70,750
2025-10-05,RS-00959,Wireless Mouse,MOU-014,Accessories,South,Saida,Alice,Store,28,28,0,784,11,476
2026-02-15,RS-00960,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,Rami,Store,1,950,0,950,650,300
2025-10-30,RS-00961,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Jounieh,Rami,B2B,12,950,0.1,10260.0,650,2460.0
2025-12-15,RS-00962,4K Monitor,MON-040,Displays,Mount Lebanon,Byblos,Alice,Store,8,380,0,3040,240,1120
2026-01-19,RS-00963,USB Cable,USB-001,Accessories,South,Tyre,Elie,Store,23,14,0.05,305.9,4,213.9
2026-02-02,RS-00964,Gaming Laptop X,LAP-220,Computers,North,Tripoli,Alice,Store,8,1250,0,10000,850,3200
2025-10-17,RS-00965,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Rami,Store,1,1250,0,1250,850,400
2026-01-20,RS-00966,Laptop Pro 14,LAP-140,Computers,Bekaa,Zahle,David,Store,1,950,0,950,650,300
2026-02-07,RS-00967,Gaming Laptop X,LAP-220,Computers,North,Batroun,Rami,Store,3,1250,0.15,3187.5,850,637.5
2026-01-01,RS-00968,USB-C Dock,DOC-101,Accessories,Mount Lebanon,Jounieh,David,Store,22,120,0.05,2508.0,70,968.0
2026-02-01,RS-00969,Laptop Pro 14,LAP-140,Computers,South,Saida,Carla,Online,6,950,0.15,4845.0,650,945.0
2025-12-17,RS-00970,Gaming Laptop X,LAP-220,Computers,North,Tripoli,Alice,Store,10,1250,0,12500,850,4000
2025-11-10,RS-00971,Laptop Pro 14,LAP-140,Computers,North,Tripoli,Bob,Store,7,950,0.05,6317.5,650,1767.5
2026-02-02,RS-00972,Gaming Laptop X,LAP-220,Computers,North,Batroun,Maya,Online,5,1250,0.1,5625.0,850,1375.0
2025-12-08,RS-00973,Noise-Cancel Headset,HDS-033,Audio,Beirut,Beirut,Alice,B2B,30,145,0.1,3915.0,85,1365.0
2025-10-28,RS-00974,USB-C Dock,DOC-101,Accessories,Beirut,Beirut,Alice,Store,24,120,0,2880,70,1200
2025-10-31,RS-00975,Noise-Cancel Headset,HDS-033,Audio,North,Batroun,Carla,Online,15,145,0.05,2066.25,85,791.25
2025-10-26,RS-00976,Laptop Pro 14,LAP-140,Computers,North,Batroun,Maya,Online,1,950,0,950,650,300
2025-11-21,RS-00977,27-inch Monitor,MON-027,Displays,Mount Lebanon,Byblos,Alice,Store,25,220,0.05,5225.0,135,1850.0
2025-10-22,RS-00978,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Byblos,Maya,Online,1,1250,0,1250,850,400
2026-02-13,RS-00979,27-inch Monitor,MON-027,Displays,South,Saida,Carla,Online,10,220,0,2200,135,850
2026-02-10,RS-00980,USB-C Dock,DOC-101,Accessories,North,Batroun,Alice,Store,19,120,0.1,2052.0,70,722.0
2026-02-10,RS-00981,Tablet Air,TAB-080,Tablets,Beirut,Beirut,Maya,Store,9,420,0,3780,280,1260
2025-10-10,RS-00982,Wireless Mouse,MOU-014,Accessories,Mount Lebanon,Jounieh,Alice,B2B,62,28,0.15,1475.6,11,793.6
2026-01-16,RS-00983,27-inch Monitor,MON-027,Displays,Bekaa,Zahle,Maya,B2B,26,220,0.1,5148.0,135,1638.0
2026-01-12,RS-00984,27-inch Monitor,MON-027,Displays,South,Saida,Rami,Online,10,220,0.1,1980.0,135,630.0
2026-01-12,RS-00985,USB-C Dock,DOC-101,Accessories,Bekaa,Zahle,Bob,Store,10,120,0.05,1140.0,70,440.0
2025-11-02,RS-00986,4K Monitor,MON-040,Displays,Bekaa,Zahle,David,Store,8,380,0.05,2888.0,240,968.0
2026-02-11,RS-00987,Gaming Laptop X,LAP-220,Computers,Mount Lebanon,Jounieh,Alice,Store,7,1250,0,8750,850,2800
2025-12-17,RS-00988,Wireless Mouse,MOU-014,Accessories,Beirut,Beirut,Alice,Online,57,28,0,1596,11,969
2026-02-07,RS-00989,Gaming Laptop X,LAP-220,Computers,North,Tripoli,Bob,Store,4,1250,0,5000,850,1600
2025-11-30,RS-00990,USB-C Dock,DOC-101,Accessories,South,Saida,Maya,Store,15,120,0.05,1710.0,70,660.0
2025-11-05,RS-00991,Wireless Mouse,MOU-014,Accessories,South,Saida,Bob,Store,23,28,0,644,11,391
2025-10-26,RS-00992,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Nour,Store,1,950,0,950,650,300
2025-11-03,RS-00993,27-inch Monitor,MON-027,Displays,South,Tyre,Bob,Store,8,220,0.05,1672.0,135,592.0
2026-01-10,RS-00994,Noise-Cancel Headset,HDS-033,Audio,South,Tyre,Nour,B2B,27,145,0.1,3523.5,85,1228.5
2026-01-15,RS-00995,Webcam HD,CAM-018,Accessories,Mount Lebanon,Jounieh,Carla,Store,34,65,0.05,2099.5,32,1011.5
2026-02-13,RS-00996,Laptop Pro 14,LAP-140,Computers,South,Saida,Rami,Store,4,950,0.05,3610.0,650,1010.0
2026-01-03,RS-00997,Tablet Air,TAB-080,Tablets,Beirut,Beirut,Nour,Store,2,420,0.05,798.0,280,238.0
2025-10-31,RS-00998,27-inch Monitor,MON-027,Displays,North,Batroun,Elie,Store,17,220,0,3740,135,1445
2025-11-06,RS-00999,Laptop Pro 14,LAP-140,Computers,Mount Lebanon,Byblos,Alice,B2B,25,950,0.1,21375.0,650,5125.0
2025-10-01,RS-01000,Laptop Pro 14,LAP-140,Computers,North,Batroun,Bob,Online,5,950,0,4750,650,1500
